x,y,z,type
646.75,-5826.75,0,Tcell
1306.25,-6124.75,0,Tcell
3286.25,-6692.75,0,Tcell
370.25,-4926.75,0,Tcell
3315.75,-6227.25,0,Tcell
2933.75,-5723.75,0,Tcell
2770.25,-5337.75,0,Tcell
2764.25,-5282.75,0,Tcell
7490.25,-5153.75,0,Tcell
7584.75,-5038.75,0,Tcell
4907.25,-5292.75,0,Tcell
3470.75,-5644.75,0,Tcell
3435.75,-5596.75,0,Tcell
3441.75,-5491.25,0,Tcell
2424.25,-6624.25,0,Tcell
6266.75,-6337.75,0,Tcell
5935.75,-6214.25,0,Tcell
6234.75,-6040.75,0,Tcell
1966.75,-5425.75,0,Tcell
2415.25,-5230.75,0,Tcell
4664.25,-5862.75,0,Tcell
4625.75,-5853.75,0,Tcell
7032.75,-4308.75,0,Tcell
2394.25,-4713.25,0,Tcell
2487.75,-4616.75,0,Tcell
2583.25,-4794.75,0,Tcell
2840.25,-4463.25,0,Tcell
7596.75,-4860.25,0,Tcell
7733.75,-4631.25,0,Tcell
-1946.75,-3834.75,0,Tcell
5595.25,-3898.25,0,Tcell
5027.25,-3687.75,0,Tcell
-3180.25,-2926.75,0,Tcell
-3317.25,-2727.75,0,Tcell
-1912.25,-3134.25,0,Tcell
1743.75,-3227.75,0,Tcell
1742.75,-3162.25,0,Tcell
1747.75,-3144.75,0,Tcell
4767.25,-3219.75,0,Tcell
6523.75,-3027.75,0,Tcell
6441.75,-2648.75,0,Tcell
6751.25,-3180.25,0,Tcell
6805.25,-3160.25,0,Tcell
6748.25,-3128.75,0,Tcell
6765.75,-3105.75,0,Tcell
6819.75,-3102.75,0,Tcell
6827.25,-2827.25,0,Tcell
-3262.25,-2143.25,0,Tcell
-1804.75,-2219.75,0,Tcell
-2064.25,-1983.25,0,Tcell
-1095.25,-2378.25,0,Tcell
-405.75,-1996.75,0,Tcell
1098.25,-2157.75,0,Tcell
1612.25,-2101.75,0,Tcell
1590.25,-1884.25,0,Tcell
1716.75,-1820.75,0,Tcell
1780.25,-1840.75,0,Tcell
3913.25,-2502.75,0,Tcell
5178.75,-2437.75,0,Tcell
-4825.75,-774.75,0,Tcell
-4833.75,-747.75,0,Tcell
-5097.25,-434.25,0,Tcell
-4941.75,-316.75,0,Tcell
-5049.25,-276.75,0,Tcell
-4362.25,-1697.25,0,Tcell
-4648.25,-1433.75,0,Tcell
